company_name,owner_name,trade_type,location,website_url,overall_rating,quality_rating,reliability_rating,communication_rating,review_count,years_on_checkatrade,vat_number,is_ltd,free_estimates,emergency_callout,profile_url,handle
"All Trades Access Ltd","Mrs Taryn","Scaffolder","Clevedon and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.97,10,10,9.91,12,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/alltradesaccess",alltradesaccess
"Tfs Scaffolding Ltd","Mr Fred","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.67,10,9,10,19,4,"",Yes,No,Yes,"https://www.checkatrade.com/trades/tfsscaffolding",tfsscaffolding
"Straight Up Scaffolding","Mr Lewis","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.67,10,10,9,48,8,"",Yes,No,Yes,"https://www.checkatrade.com/trades/straightupscaffolding",straightupscaffolding
"Caldicot Scaffolding Limited","Miss Catherine","Scaffolder","the wye","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,11,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/caldicotscaffoldinglimited",caldicotscaffoldinglimited
"Direct Scaffolding Services Ne Ltd.","Mr. Ricki Cook","Scaffolder","Newcastle Upon","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,,,,17,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/directscaffoldingservicesne987044",directscaffoldingservicesne987044
"Excalibur Scaffolding","Mr Shaun","Scaffolder","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,17,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/excaliburscaffolding1065186",excaliburscaffolding1065186
"A.T.O Scaffolding Services","Mr Anthony","Scaffolder","Nottingham and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.77,9.62,9.77,9.92,13,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/atoscaffoldingservices",atoscaffoldingservices
"I Scaffolding Access","Mr Jazz","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,16,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/iscaffoldingaccess",iscaffoldingaccess
"Big Boys Scaffolding LTD","Mr Pawel","Scaffolder","all all","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,23,2,"",Yes,No,Yes,"https://www.checkatrade.com/trades/bigboysscaffoldingltd",bigboysscaffoldingltd
"INVICTUS SCAFFOLDING LTD","Mr Terry","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.94,9.92,10,9.92,12,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/invictusscaffoldingltd",invictusscaffoldingltd
"JLD Scaffold Services Ltd","Mr. Stephen Morris","Scaffolder","Hampshire","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.81,9.78,9.89,9.78,30,6,"343569776",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jldscaffoldservicesltd",jldscaffoldservicesltd
"DPM Scaffolding","Mr Dan","Scaffolder","Eastleigh providing","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,93,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dpmscaffolding",dpmscaffolding
"Ricketts Scaffolding Ltd","Mr Anthony","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,92,12,"183924481",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rickettsscaffoldingltd",rickettsscaffoldingltd
"Conxim Ltd","Mr. Grant Leaves","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,22,5,"249420971",Yes,Yes,Yes,"https://www.checkatrade.com/trades/conxim996156",conxim996156
"KDM Scaffolding Solutions Limited","Mr Karl","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.98,9.92,10,10,15,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/kdmscaffoldingsolutionslimited",kdmscaffoldingsolutionslimited
"JMC  Scaffolding","Mr Jamie","Scaffolder","Netley Abbey","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,68,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jmcscaffolding",jmcscaffolding
"Whittaker Scaffold Ltd","Mr Connor","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.85,9.89,9.89,9.78,45,6,"",Yes,No,Yes,"https://www.checkatrade.com/trades/whittakerscaffoldltd",whittakerscaffoldltd
"Dowse Scaffolding LTD","Mr Ryan","Scaffolder","Eastleigh","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.94,,,,12,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dowsescaffoldingltd",dowsescaffoldingltd
"Symmetric Scaffolding Limited","Mr Harry","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.94,10,10,9.83,37,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/symmetricscaffolding",symmetricscaffolding
"Finmil Scaffolding","Mr Richard","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.97,,,,12,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/finmilscaffolding",finmilscaffolding
"Excalibur Scaffolding Ltd","Mr Samuel","Scaffolder","the past","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.65,9.73,10,9.87,33,3,"405376800",Yes,Yes,Yes,"https://www.checkatrade.com/trades/excaliburscaffoldingltd",excaliburscaffoldingltd
"ELEVATE SCAFFOLD SERVICES LTD","Mr Louis","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.93,10,9.9,9.9,19,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/elevatescaffoldservicesltd1104643",elevatescaffoldservicesltd1104643
"Troy Scaffolding Limited","Mr Troy","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,37,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/troyscaffolding",troyscaffolding
"RCM scaffolding ltd","Mr Lloyd","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.97,10,9.91,10,74,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rcmscaffoldingltd",rcmscaffoldingltd
"B&N Scaffolding","Mr Andrew","Scaffolder","the whole","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.71,9.71,9.71,9.71,7,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bnscaffolding",bnscaffolding
"HTK Scaffolding ltd","Mr Cyrus","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.75,9.75,9.75,9.75,6,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/htkscaffoldingltd",htkscaffoldingltd
"Square Scaffolding Solutions Ltd","Mr Billy","Scaffolder","West Sussex","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.97,10,10,9.92,14,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/squarescaffoldingsolutionsltd",squarescaffoldingsolutionsltd
"LPD SCAFFOLDING LTD","Mr Luke","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.92,9.95,9.9,9.9,41,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/lpdscaffoldingltd",lpdscaffoldingltd
"Seasons Scaffolding Limited","Mr Wade","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.58,9.5,9.5,9.75,106,14,"187878920",Yes,Yes,Yes,"https://www.checkatrade.com/trades/seasonsscaffoldinglimited",seasonsscaffoldinglimited
"Steel Scaffolding Services","Mr Mick","Scaffolder","the South","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,186,13,"212737722",Yes,Yes,Yes,"https://www.checkatrade.com/trades/steelscaffolding",steelscaffolding
"D Hartshorn Ltd","Mr Danny","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.97,10,9.9,10,46,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dhartshornltd",dhartshornltd
"J&R Scaffolding Services LTD","Mr Rory","Scaffolder","Kent","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.93,,,,9,6,"319602116",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jandrscaffoldingservices",jandrscaffoldingservices
"Langridge Scaffolding Limited","Mr Mark","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.59,9.55,9.45,9.73,591,18,"113522361",Yes,Yes,Yes,"https://www.checkatrade.com/trades/langridgescaffolding",langridgescaffolding
"West Sussex Coastal Scaffolding Limited","Mr Leigh","Scaffolder","Pagham","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,3,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/westsussexcoastalscaffoldinglimited",westsussexcoastalscaffoldinglimited
"Pinna Scaffolding Ltd","Mr. Joshua Pinnock","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.89,10,10,9.67,30,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/pinnascaffolding1050873",pinnascaffolding1050873
"Smart Access Southern Ltd","Mr Nathan","Scaffolder","Havant offering","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,13,3,"432244624",Yes,Yes,Yes,"https://www.checkatrade.com/trades/sasscaffolding1087696",sasscaffolding1087696
"3SC Group Scaffolding Ltd","Mrs Sophie","Scaffolder","Weymouth and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,2,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/3scgroupscaffoldingltd",3scgroupscaffoldingltd
"Samways Scaffolding Services","Mr Samuel","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,,,,16,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/samwaysscaffoldingservices",samwaysscaffoldingservices
"United Scaffolding Ltd","Mr Jack","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,60,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/unitedscaffolding",unitedscaffolding
"DMR Scaffolding Ltd","Mr Daniel","Scaffolder","the roof","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,10,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dmrscaffoldingltd",dmrscaffoldingltd
"Sac Scaffolding (eastern) Ltd","Mr Shane","Scaffolder","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,18,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/sacscaffoldingeasternltd",sacscaffoldingeasternltd
"Eastern Scaffolding Limited","Mrs Tara","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.83,,,,5,4,"769322992",Yes,Yes,Yes,"https://www.checkatrade.com/trades/easternscaffoldinglimited",easternscaffoldinglimited
"ASTON SCAFFOLDING SOLUTIONS LTD","Mr Callum","Scaffolder","Colchester with","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,1,,"350287213",Yes,Yes,Yes,"https://www.checkatrade.com/trades/astonscaffoldingsolutionsltd",astonscaffoldingsolutionsltd
"S Scaffolding limited","Mr Stephen","Scaffolder","North London","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",,,,,,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/sscaffoldinglimited",sscaffoldinglimited
"JAB Scaffolding Services Ltd","Mr Jake","Scaffolder","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.93,,,,5,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jabscaffoldingservicesltd",jabscaffoldingservicesltd
"Tosun Scaffolding Limited","Mr Muharrem","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.67,9.67,9.67,9.67,39,3,"",Yes,No,Yes,"https://www.checkatrade.com/trades/tosunscaffoldinglimited",tosunscaffoldinglimited
"B-Mat Scaffolding Ltd","Mr Matthew","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,,,,22,6,"195051701",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bmatscaffolding",bmatscaffolding
"Kings Scaffolding","Mr Ricky","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,,,,66,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/kingsscaffolding",kingsscaffolding
"JMH Scaffolding Limited","Mr Joshua","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.83,9.5,10,10,20,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jmhscaffoldinglimited",jmhscaffoldinglimited
"Hashtag Scaffolding Ltd","Mr Aaron","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.78,9.67,9.83,9.83,23,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/hashtagscaffoldingltd",hashtagscaffoldingltd
"Algiz Scaffolding Ltd","Mr Sebastian","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,14,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/algizscaffoldingltd",algizscaffoldingltd
"ALEX SCAFFOLDING LTD","Mr Velizar","Scaffolder","Leatherhead and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.94,9.83,10,10,6,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/alexscaffoldingltd",alexscaffoldingltd
"TOPS SCAFFOLDING LTD","Ms Kirsten","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,5,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/topsscaffoldingltd",topsscaffoldingltd
"LD Scaffolding","Mr Lewis","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,13,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ldscaffolding",ldscaffolding
"C&M Scaffolding Solutions ltd","Ms Charlotte","Scaffolder","Surrey","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.89,9.83,10,9.83,6,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/cmscaffoldingsolutionsltd",cmscaffoldingsolutionsltd
"Hulk Scaffolding Limited","Ms Sarah","Scaffolder","Berkshire and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",7.87,7.6,8,8,11,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/hulkscaffoldinglimited",hulkscaffoldinglimited
"HSD Hire Ltd","Mr Harry","Scaffolder","Bedford and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.95,10,9.86,10,7,1,"413048728",Yes,Yes,Yes,"https://www.checkatrade.com/trades/hsdhireltd",hsdhireltd
"ZUMBA & G SCAFFOLDING LTD","Mr Velmir","Scaffolder","Hounslow and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,2,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/zumbagscaffoldingltd",zumbagscaffoldingltd
"Advanced Access Scaffolding Ltd","Mr Reece","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.86,9.86,9.86,9.86,10,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/advancedaccessscaffolding",advancedaccessscaffolding
"Kenny Scaffolding Ltd","Mr Alexander","Scaffolder","the Oxfordshire","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,3,1,"494206383",Yes,Yes,Yes,"https://www.checkatrade.com/trades/kennyscaffoldingltd",kennyscaffoldingltd
"Roar Scaffolding Ltd","Mr Tom","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,28,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/roarscaffoldingltd",roarscaffoldingltd
"Blue Scaffolding Services Ltd","Mr Marek","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,73,8,"342684980",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bluescaffoldingservicesltd",bluescaffoldingservicesltd
"MSG Scaffolding Ltd","Mr Carl","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",9.67,10,9.5,9.5,24,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/msgscaffoldingltd",msgscaffoldingltd
"Legacy Scaffolding","Mr Kaine","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,,,,28,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/legacyscaffolding",legacyscaffolding
"WBS Scaffolding Ltd","Mr Keith","Scaffolder","Newcastle Under","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=fc2c2e4b-f142-4392-99a1-74c87a6cac5e&cat_web_session_id=1ef868b9-e9bb-409f-b62f-436aa948adf0&banner_location=header",10,10,10,10,17,8,"243600439",Yes,Yes,Yes,"https://www.checkatrade.com/trades/wbsscaffolding",wbsscaffolding
"Formation Scaffolding Solutions Ltd","Mr Mark","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=2c2978d8-1981-4f56-b7e1-210d07068e66&cat_web_session_id=954c87ee-01f4-4ec7-8425-7aec611d3842&banner_location=header",9.93,9.9,9.9,10,55,9,"275330115",Yes,Yes,Yes,"https://www.checkatrade.com/trades/formationscaffoldingsolutions",formationscaffoldingsolutions
"G.A.D Scaffolding Ltd","Mr. Adam Deverson","Scaffolder","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=2c2978d8-1981-4f56-b7e1-210d07068e66&cat_web_session_id=954c87ee-01f4-4ec7-8425-7aec611d3842&banner_location=header",10,,,,30,6,"405009736",Yes,Yes,Yes,"https://www.checkatrade.com/trades/gadscaffoldingltd",gadscaffoldingltd
