company_name,owner_name,trade_type,location,website_url,overall_rating,quality_rating,reliability_rating,communication_rating,review_count,years_on_checkatrade,vat_number,is_ltd,free_estimates,emergency_callout,profile_url,handle
"Sussex & Surrey Roofing","Mr Michael","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,151,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/sussexandsurreyroofing401640",sussexandsurreyroofing401640
"Swanmore Roofing & Sons","Mr Samson","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.73,9.6,9.6,10,142,12,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/swanmoreroofingsouthampton",swanmoreroofingsouthampton
"Everyday Roofing Trading Ltd","Mr Frederick","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.76,9.8,9.73,9.73,62,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/everydayroofingtradingltd",everydayroofingtradingltd
"James & Sons Roofing Ltd","Mr Joe","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.27,9.48,9.57,9.57,442,13,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jamesandsonsroofingltd",jamesandsonsroofingltd
"Elite Roof Services","Mr Matthew","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.87,9.8,9.85,9.95,26,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/eliteroofservices",eliteroofservices
"Highview Roofing Limited","Mr Jake","Roofer","all of","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.97,10,9.92,10,138,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/highviewroofinglimited",highviewroofinglimited
"J James Roofing LTD","Mr Jamie","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.93,9.96,9.9,9.94,319,11,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jjamesroofingltd",jjamesroofingltd
"Steadfast Roofing & Building Ltd","Mr Luke","Roofer","Maidstone and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.89,10,9.67,10,3,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/steadfastroofingbuildingltd",steadfastroofingbuildingltd
"TM Roofing Southern Ltd","Mr Tom","Roofer","Hastings","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,54,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/tmroofing",tmroofing
"Hermitage Roofing","Mrs Emma","Roofer","Emsworth and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.88,9.85,9.96,9.85,55,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/hermitageroofing",hermitageroofing
"Marsh Roofing","Mr. Cain Marsh","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.97,9.92,10,10,86,5,"",No,No,Yes,"https://www.checkatrade.com/trades/cmroofingandguttering990426",cmroofingandguttering990426
"Highridge Roofing and Guttering","Mr Aaron","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,11,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/highridgeroofingandguttering",highridgeroofingandguttering
"Landmark Roofing & Guttering Services","Mr Robert","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.68,9.77,9.58,9.68,169,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/landmarkroofingandgutteringservices",landmarkroofingandgutteringservices
"Hansen Roofing Services","Mr Mark","Roofer","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.59,9.66,9.66,9.47,635,12,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mhroofingservices",mhroofingservices
"Direct Roofing & Guttering Ltd","Mr Alfie","Roofer","Warlingham we","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.97,9.97,9.97,9.97,306,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/directroofingandguttering",directroofingandguttering
"Towergate Builders And Developers Limited","Mr Liam","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.91,10,9.85,9.88,34,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/towergatebuildersanddevelopers",towergatebuildersanddevelopers
"Sovereign Roofing","Mr Myles","Roofer","Camberley","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,28,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/sovereignroofing",sovereignroofing
"Chelsfield Fencing & Home Improvements","Mr. Kane Angell","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,99,5,"",No,Yes,Yes,"https://www.checkatrade.com/trades/chelsfieldfencingandlandscaping",chelsfieldfencingandlandscaping
"CJ Roofing & Property Maintenance Ltd","Mr Jamie","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.93,10,9.9,9.9,89,6,"353905100",Yes,Yes,Yes,"https://www.checkatrade.com/trades/cjroofingpropertymaintenanceltd",cjroofingpropertymaintenanceltd
"Brunel Roofing and Property Services Ltd","Mr Charles","Roofer","Bristol and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,349,12,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/brunelroofingandpropertyservices",brunelroofingandpropertyservices
"Heritage Building And Roofing Limited","Mr. Jed Russell","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",8.8,10,8.2,8.2,40,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/heritagebuildingandroofing469507",heritagebuildingandroofing469507
"S.A.G Roofing Bristol","Mr Sonny","Roofer","Posted","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.74,9.91,9.55,9.77,51,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/sagroofingbristol887115",sagroofingbristol887115
"W PROBERT ROOFING LTD","Mr Wesley","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.74,,,,51,12,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/wprobertrooflinesystems",wprobertrooflinesystems
"Two Brothers Roofing","Mr Daniel","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.97,,,,337,,"",Yes,No,Yes,"https://www.checkatrade.com/trades/twobrothersroofing",twobrothersroofing
"Global Roofing and Property Maintenance","Mr Robert","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.52,9.6,9.55,9.58,141,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/globalroofingandpropertymaintenance",globalroofingandpropertymaintenance
"Polsky Roofing","Mr Rafal","Roofer","Bradley Stoke","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,7,2,"",No,No,Yes,"https://www.checkatrade.com/trades/polskyroofing",polskyroofing
"Victory Roofing Services Ltd","Mr David","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.97,9.96,10,9.96,42,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/victoryroofingservicesltd",victoryroofingservicesltd
"KC Roofing Specialists","Mr Callum","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.02,9.13,9.31,9.19,49,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/kcroofingspecialists",kcroofingspecialists
"Ultrafix Property Maintenance","Mr Joey","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,10,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/ultrafixpropertymaintenance",ultrafixpropertymaintenance
"Umbrella Roofing","Mr Vinnie","Roofer","Crowthorne Berkshire","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.96,10,9.89,10,19,1,"",No,No,Yes,"https://www.checkatrade.com/trades/umbrellaroofing",umbrellaroofing
"J LEE ROOFING LIMITED","Mr Johnny","Roofer","Sandhurst and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.79,9.79,9.75,9.82,28,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/jleeroofinglimited",jleeroofinglimited
"RWS Property Services","Mr Rennie","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.79,9.79,9.86,9.71,20,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/rwspropertyservices",rwspropertyservices
"Master Build Home Improvements","Mr Peter","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.51,9.47,9.6,9.47,21,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/masterbuildhomeimprovements",masterbuildhomeimprovements
"TJ Property Maintenance","Mr Thomas","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.79,9.81,9.75,9.81,16,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/tjpropertymaintenance",tjpropertymaintenance
"Smart Solution Roofing","Mr Brandon","Roofer","your area","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.21,9.85,9.85,10,38,2,"",No,Yes,Yes,"https://www.checkatrade.com/trades/smartsolutionroofing",smartsolutionroofing
"Prestige Services","Mr Jesse","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.73,9.64,9.91,9.64,113,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/prestigeroofingserviceschippenham",prestigeroofingserviceschippenham
"FM Roofing & Leadwork","Mr Foster","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.2,9.4,9,9.2,47,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/fmroofingleadwork",fmroofingleadwork
"Green Roofing","Mr Antony","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.8,9.95,9.82,9.64,788,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/greenroofing",greenroofing
"TE Roofing Ltd","Mr Tyrone","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.77,9.65,9.85,9.81,66,2,"",Yes,No,Yes,"https://www.checkatrade.com/trades/teroofingltd",teroofingltd
"North West Roofing","Mr Joshua","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,,,,1,,"",No,No,Yes,"https://www.checkatrade.com/trades/northwestroofing5939274",northwestroofing5939274
"North Guard Roofing","Mr Morgan","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,5,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/northguardroofing",northguardroofing
"TL Roofing&guttering","Mr Tristan","Roofer","local homeowners","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,1,,"",No,Yes,Yes,"https://www.checkatrade.com/trades/tlroofingguttering15002680",tlroofingguttering15002680
"All Seasons Roofing","Mr Christopher","Roofer","Deeside and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.64,9.94,9.72,9.72,37,2,"",Yes,No,Yes,"https://www.checkatrade.com/trades/allseasonsroofing1121607",allseasonsroofing1121607
"RCP Roofing","Mr Edward","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.97,9.91,10,10,138,7,"",No,Yes,Yes,"https://www.checkatrade.com/trades/rcpbuilding",rcpbuilding
"WIB Roofing And Renovations limited","Mr Wayne","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,25,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/wibroofingandrenovationslimited",wibroofingandrenovationslimited
"Go Local Roofs","Mr Craig","Roofer","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,,,,1,,"",No,No,Yes,"https://www.checkatrade.com/trades/golocalroofs",golocalroofs
"Clearview","Mr Gino","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.87,9.87,9.87,9.89,111,3,"",No,Yes,Yes,"https://www.checkatrade.com/trades/clearview",clearview
"Stormproof UK","Mr Jonathan","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.96,9.89,10,10,81,6,"",No,Yes,Yes,"https://www.checkatrade.com/trades/stormproofroofing869270",stormproofroofing869270
"R & P Roofing Solutions","Mr Declan","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.83,9.86,9.71,9.93,14,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/rproofingsolutions",rproofingsolutions
"J M Contractors LTD","Mr Joseph","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,213,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jmcontractors",jmcontractors
"Topstyle UK Roofing Ltd","Mr William","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.89,9.92,9.88,9.86,447,12,"490884449",Yes,Yes,Yes,"https://www.checkatrade.com/trades/topstyleroofing",topstyleroofing
"Water Guard Roofing","Mr John","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.88,9.88,9.88,9.88,18,2,"",No,Yes,Yes,"https://www.checkatrade.com/trades/waterguardroofing",waterguardroofing
"We Fix Roofs Limited","Mr James","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,19,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/wefixroofslimited",wefixroofslimited
"CB Roofing Contractors","Mr Christopher","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.62,9.75,9.92,10,54,3,"",Yes,No,Yes,"https://www.checkatrade.com/trades/cbroofingcontractors",cbroofingcontractors
"MNM Roofing Ltd","Mr Martin","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.9,9.86,9.86,10,7,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mnmroofingltd",mnmroofingltd
"J C Roofing","Mr James","Roofer","the Essex","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.54,9.78,9.5,9.33,189,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jcroofing",jcroofing
"S.M. Roofline","Mr Sean","Roofer","Essex and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.92,9.94,9.94,9.88,26,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/smroofline1129916",smroofline1129916
"Coopers Roofing and Guttering","Mr Mark","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.69,9.69,9.69,9.69,152,6,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/coopersroofingandguttering",coopersroofingandguttering
"Pro Build","Mr Henry","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.94,9.91,10,9.91,117,6,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/probuild390275",probuild390275
"D & B Roofing","Mr Dave","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,101,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dandbroofing",dandbroofing
"FRONT LINE ROOFING AND BUILDING LTD","","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.4,9.64,9.64,8.92,116,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/frontlineroofingandbuildingltd962915",frontlineroofingandbuildingltd962915
"JMS Roofing Ltd","Mr James","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.99,9.96,10,10,94,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jmsroofingltd",jmsroofingltd
"Lee Barrs's Roofing & Property Maintenance","Mr Lee","Roofer","Wickford","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.96,9.95,9.98,9.95,466,12,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/leebarrssroofingpropertymaintenance",leebarrssroofingpropertymaintenance
"Direct Roofing & Home Improvement Contractors LTD","Mr Elliott","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.88,9.81,9.91,9.91,41,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/directroofinghomeimprovementcontractorsltd",directroofinghomeimprovementcontractorsltd
"Active Roofing and Property Maintenance","Mr Benjamin","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.81,9.78,9.83,9.83,18,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/activeroofingandpropertymaintenance5897698",activeroofingandpropertymaintenance5897698
"Luke's Roofs Ltd","Mr Luke","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,14,2,"",Yes,No,Yes,"https://www.checkatrade.com/trades/lukesroofs",lukesroofs
"T P Roofing","Mr Douglas","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.94,9.82,10,10,38,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/tproofing1100384",tproofing1100384
"Elliott Roofing & Property Maintenance Ltd","Mr Andrew","Roofer","Potters Bar","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.42,9.39,9.32,9.54,43,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/elliottroofingpropertymaintenanceltd",elliottroofingpropertymaintenanceltd
"M&S Roofing and Guttering Ltd","Mr Mark","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.73,9.73,9.73,9.73,44,3,"",Yes,No,Yes,"https://www.checkatrade.com/trades/msroofingandgutteringltd",msroofingandgutteringltd
